10;30;100;1000
2395,0;2335,0;2362,0;2337,5
2384,5;2311,5;2348,5;2350,5
2379,0;2337,5;2313,5;2356,5
2385,0;2347,5;2382,5;2340,0
2286,5;2396,0;2365,0;2357,5
2223,0;2313,0;2330,5;2340,0
2344,5;2353,0;2390,0;2348,0
2388,5;2413,5;2316,0;2334,5
2341,0;2324,5;2333,0;2349,0
2310,5;2332,5;2301,0;2337,5
2409,5;2304,5;2403,0;2350,0
